#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,car,class
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:02:50Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:03:00Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:03:10Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:03:20Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:03:30Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:03:40Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:03:50Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:04:00Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:04:10Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:04:20Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:04:30Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:04:40Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:04:50Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:05:00Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:05:10Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:05:20Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:05:30Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:05:40Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:05:50Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:06:00Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:06:10Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:06:20Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:06:30Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:06:40Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:06:50Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:07:00Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:07:10Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:07:20Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:07:30Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:07:40Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:07:50Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:08:00Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:08:10Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:08:20Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:08:30Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:08:40Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:08:50Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:09:00Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:09:10Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:09:20Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:09:30Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:09:40Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:09:50Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:10:00Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:10:10Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:10:20Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:10:30Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:10:40Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:10:50Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:11:00Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:11:10Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:11:20Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:11:30Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:11:40Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:11:50Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:12:00Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:12:10Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:12:20Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:12:30Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:12:40Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:12:50Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:13:00Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:13:10Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:13:20Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:13:30Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:13:40Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:13:50Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:14:00Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:14:10Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:14:20Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:14:30Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:14:40Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:14:50Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:15:00Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:15:10Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:15:20Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:15:30Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:15:40Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:15:50Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:16:00Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:16:10Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:16:20Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:16:30Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:16:40Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:16:50Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:17:00Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:17:10Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:17:20Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:17:30Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:17:40Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:17:50Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:18:00Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:18:10Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,9,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T23:18:20Z,0,config_read_error,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:32:50Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:33:00Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:33:10Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:33:20Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:33:30Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:33:40Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:33:50Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:34:00Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:34:10Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:34:20Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:34:30Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:34:40Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:34:50Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:35:00Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:35:10Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:35:20Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:35:30Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:35:40Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:35:50Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:36:00Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:36:10Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:36:20Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:36:30Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:36:40Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:36:50Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:37:00Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:37:10Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:37:20Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:37:30Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:37:40Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:37:50Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:38:00Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:38:10Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:38:20Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:38:30Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:38:40Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:38:50Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:39:00Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:39:10Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
,,10,2023-09-30T22:32:47.265422035Z,2023-09-30T23:32:47.265422035Z,2023-09-30T22:39:20Z,0,dc_bus_overvoltage,daybreak_motor_controller,Daybreak,motor_state
